cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
ES0553000000001456NC;18/01/2022;13:00;0,071;Estimada;0
ES0553000000001456NC;18/01/2022;14:00;0,089;Estimada;0
ES0553000000001456NC;18/01/2022;15:00;0,158;Estimada;0
ES0553000000001456NC;18/01/2022;16:00;0,143;Estimada;0
ES0553000000001456NC;18/01/2022;17:00;0,098;Estimada;0
ES0553000000001456NC;18/01/2022;18:00;0,116;Estimada;0
ES0553000000001456NC;18/01/2022;19:00;0,208;Estimada;0
ES0553000000001456NC;18/01/2022;20:00;0,216;Estimada;0
ES0553000000001456NC;18/01/2022;21:00;0,2;Estimada;0
ES0553000000001456NC;18/01/2022;22:00;0,192;Estimada;0
ES0553000000001456NC;18/01/2022;23:00;0,103;Estimada;0
ES0553000000001456NC;18/01/2022;24:00:00;0,1;Estimada;0
ES0553000000001456NC;19/01/2022;1:00;1,482;Estimada;0
ES0553000000001456NC;19/01/2022;2:00;0,788;Estimada;0
ES0553000000001456NC;19/01/2022;3:00;0,295;Estimada;0
ES0553000000001456NC;19/01/2022;4:00;0,186;Estimada;0
ES0553000000001456NC;19/01/2022;5:00;0,1;Estimada;0
ES0553000000001456NC;19/01/2022;6:00;0,149;Estimada;0
ES0553000000001456NC;19/01/2022;7:00;0,14;Estimada;0
ES0553000000001456NC;19/01/2022;8:00;0,079;Estimada;0
ES0553000000001456NC;19/01/2022;9:00;0,083;Estimada;0
ES0553000000001456NC;19/01/2022;10:00;0,086;Estimada;0
ES0553000000001456NC;19/01/2022;11:00;0,137;Estimada;0
ES0553000000001456NC;19/01/2022;12:00;0,139;Estimada;0
ES0553000000001456NC;19/01/2022;13:00;0,137;Estimada;0
ES0553000000001456NC;19/01/2022;14:00;0,145;Estimada;0
ES0553000000001456NC;19/01/2022;15:00;0,168;Estimada;0
ES0553000000001456NC;19/01/2022;16:00;0,117;Estimada;0
ES0553000000001456NC;19/01/2022;17:00;0,105;Estimada;0
ES0553000000001456NC;19/01/2022;18:00;0,107;Estimada;0
ES0553000000001456NC;19/01/2022;19:00;0,171;Estimada;0
ES0553000000001456NC;19/01/2022;20:00;0,212;Estimada;0
ES0553000000001456NC;19/01/2022;21:00;0,189;Estimada;0
ES0553000000001456NC;19/01/2022;22:00;0,133;Estimada;0
ES0553000000001456NC;19/01/2022;23:00;0,103;Estimada;0
ES0553000000001456NC;19/01/2022;24:00:00;0,097;Estimada;0
ES0553000000001456NC;20/01/2022;1:00;0,565;Estimada;0
ES0553000000001456NC;20/01/2022;2:00;0,259;Estimada;0
ES0553000000001456NC;20/01/2022;3:00;0,121;Estimada;0
ES0553000000001456NC;20/01/2022;4:00;0,281;Estimada;0
ES0553000000001456NC;20/01/2022;5:00;0,51;Estimada;0
ES0553000000001456NC;20/01/2022;6:00;0,162;Estimada;0
ES0553000000001456NC;20/01/2022;7:00;0,101;Estimada;0
ES0553000000001456NC;20/01/2022;8:00;0,141;Estimada;0
ES0553000000001456NC;20/01/2022;9:00;0,065;Estimada;0
ES0553000000001456NC;20/01/2022;10:00;0,078;Estimada;0
ES0553000000001456NC;20/01/2022;11:00;0,116;Estimada;0
ES0553000000001456NC;20/01/2022;12:00;0,1;Estimada;0
ES0553000000001456NC;20/01/2022;13:00;0,074;Estimada;0
ES0553000000001456NC;20/01/2022;14:00;0,077;Estimada;0
ES0553000000001456NC;20/01/2022;15:00;0,136;Estimada;0
ES0553000000001456NC;20/01/2022;16:00;0,125;Estimada;0
ES0553000000001456NC;20/01/2022;17:00;0,102;Estimada;0
ES0553000000001456NC;20/01/2022;18:00;0,119;Estimada;0
ES0553000000001456NC;20/01/2022;19:00;0,172;Estimada;0
ES0553000000001456NC;20/01/2022;20:00;0,177;Estimada;0
ES0553000000001456NC;20/01/2022;21:00;0,174;Estimada;0
ES0553000000001456NC;20/01/2022;22:00;0,105;Estimada;0
ES0553000000001456NC;20/01/2022;23:00;0,1;Estimada;0
ES0553000000001456NC;20/01/2022;24:00:00;0,074;Estimada;0
ES0553000000001456NC;21/01/2022;1:00;1,432;Estimada;0
ES0553000000001456NC;21/01/2022;2:00;0,667;Estimada;0
ES0553000000001456NC;21/01/2022;3:00;0,299;Estimada;0
ES0553000000001456NC;21/01/2022;4:00;0,159;Estimada;0
ES0553000000001456NC;21/01/2022;5:00;0,102;Estimada;0
ES0553000000001456NC;21/01/2022;6:00;0,151;Estimada;0
ES0553000000001456NC;21/01/2022;7:00;0,15;Estimada;0
ES0553000000001456NC;21/01/2022;8:00;0,095;Estimada;0
ES0553000000001456NC;21/01/2022;9:00;0,082;Estimada;0
ES0553000000001456NC;21/01/2022;10:00;0,084;Estimada;0
ES0553000000001456NC;21/01/2022;11:00;0,088;Estimada;0
ES0553000000001456NC;21/01/2022;12:00;0,113;Estimada;0
ES0553000000001456NC;21/01/2022;13:00;0,103;Estimada;0
ES0553000000001456NC;21/01/2022;14:00;0,108;Estimada;0
ES0553000000001456NC;21/01/2022;15:00;0,108;Estimada;0
ES0553000000001456NC;21/01/2022;16:00;0,112;Estimada;0
ES0553000000001456NC;21/01/2022;17:00;0,118;Estimada;0
ES0553000000001456NC;21/01/2022;18:00;0,191;Estimada;0
ES0553000000001456NC;21/01/2022;19:00;0,263;Estimada;0
ES0553000000001456NC;21/01/2022;20:00;0,171;Estimada;0
ES0553000000001456NC;21/01/2022;21:00;0,17;Estimada;0
ES0553000000001456NC;21/01/2022;22:00;0,107;Estimada;0
ES0553000000001456NC;21/01/2022;23:00;0,104;Estimada;0
ES0553000000001456NC;21/01/2022;24:00:00;0,111;Estimada;0
ES0553000000001456NC;22/01/2022;1:00;0,963;Estimada;0
ES0553000000001456NC;22/01/2022;2:00;0,378;Estimada;0
ES0553000000001456NC;22/01/2022;3:00;0,19;Estimada;0
ES0553000000001456NC;22/01/2022;4:00;0,072;Estimada;0
ES0553000000001456NC;22/01/2022;5:00;0,145;Estimada;0
ES0553000000001456NC;22/01/2022;6:00;0,108;Estimada;0
ES0553000000001456NC;22/01/2022;7:00;0,152;Estimada;0
ES0553000000001456NC;22/01/2022;8:00;0,117;Estimada;0
ES0553000000001456NC;22/01/2022;9:00;0,069;Estimada;0
ES0553000000001456NC;22/01/2022;10:00;0,211;Estimada;0
ES0553000000001456NC;22/01/2022;11:00;0,338;Estimada;0
ES0553000000001456NC;22/01/2022;12:00;0,211;Estimada;0
ES0553000000001456NC;22/01/2022;13:00;0,493;Estimada;0
ES0553000000001456NC;22/01/2022;14:00;0,235;Estimada;0
ES0553000000001456NC;22/01/2022;15:00;0,16;Estimada;0
ES0553000000001456NC;22/01/2022;16:00;0,669;Estimada;0
ES0553000000001456NC;22/01/2022;17:00;0,182;Estimada;0
ES0553000000001456NC;22/01/2022;18:00;0,281;Estimada;0
ES0553000000001456NC;22/01/2022;19:00;0,259;Estimada;0
ES0553000000001456NC;22/01/2022;20:00;0,292;Estimada;0
ES0553000000001456NC;22/01/2022;21:00;0,277;Estimada;0
ES0553000000001456NC;22/01/2022;22:00;0,28;Estimada;0
ES0553000000001456NC;22/01/2022;23:00;0,109;Estimada;0
ES0553000000001456NC;22/01/2022;24:00:00;0,102;Estimada;0
ES0553000000001456NC;23/01/2022;1:00;0,097;Estimada;0
ES0553000000001456NC;23/01/2022;2:00;0,109;Estimada;0
ES0553000000001456NC;23/01/2022;3:00;0,103;Estimada;0
ES0553000000001456NC;23/01/2022;4:00;0,15;Estimada;0
ES0553000000001456NC;23/01/2022;5:00;0,092;Estimada;0
ES0553000000001456NC;23/01/2022;6:00;0,104;Estimada;0
ES0553000000001456NC;23/01/2022;7:00;0,152;Estimada;0
ES0553000000001456NC;23/01/2022;8:00;0,092;Estimada;0
ES0553000000001456NC;23/01/2022;9:00;0,101;Estimada;0
ES0553000000001456NC;23/01/2022;10:00;1,294;Estimada;0
ES0553000000001456NC;23/01/2022;11:00;1,372;Estimada;0
ES0553000000001456NC;23/01/2022;12:00;0,592;Estimada;0
ES0553000000001456NC;23/01/2022;13:00;0,404;Estimada;0
ES0553000000001456NC;23/01/2022;14:00;0,202;Estimada;0
ES0553000000001456NC;23/01/2022;15:00;0,12;Estimada;0
ES0553000000001456NC;23/01/2022;16:00;0,156;Estimada;0
ES0553000000001456NC;23/01/2022;17:00;0,145;Estimada;0
ES0553000000001456NC;23/01/2022;18:00;0,115;Estimada;0
ES0553000000001456NC;23/01/2022;19:00;0,194;Estimada;0
ES0553000000001456NC;23/01/2022;20:00;0,526;Estimada;0
ES0553000000001456NC;23/01/2022;21:00;0,175;Estimada;0
ES0553000000001456NC;23/01/2022;22:00;0,102;Estimada;0
ES0553000000001456NC;23/01/2022;23:00;0,12;Estimada;0
ES0553000000001456NC;23/01/2022;24:00:00;0,149;Estimada;0
ES0553000000001456NC;24/01/2022;1:00;0,097;Estimada;0
ES0553000000001456NC;24/01/2022;2:00;0,163;Estimada;0
ES0553000000001456NC;24/01/2022;3:00;0,068;Estimada;0
ES0553000000001456NC;24/01/2022;4:00;0,116;Estimada;0
ES0553000000001456NC;24/01/2022;5:00;0,074;Estimada;0
ES0553000000001456NC;24/01/2022;6:00;0,335;Estimada;0
ES0553000000001456NC;24/01/2022;7:00;0,19;Estimada;0
ES0553000000001456NC;24/01/2022;8:00;0,131;Estimada;0
ES0553000000001456NC;24/01/2022;9:00;0,079;Estimada;0
ES0553000000001456NC;24/01/2022;10:00;0,083;Estimada;0
ES0553000000001456NC;24/01/2022;11:00;0,086;Estimada;0
ES0553000000001456NC;24/01/2022;12:00;0,151;Estimada;0
ES0553000000001456NC;24/01/2022;13:00;0,07;Estimada;0
ES0553000000001456NC;24/01/2022;14:00;0,081;Estimada;0
ES0553000000001456NC;24/01/2022;15:00;0,109;Estimada;0
ES0553000000001456NC;24/01/2022;16:00;0,106;Estimada;0
ES0553000000001456NC;24/01/2022;17:00;0,173;Estimada;0
ES0553000000001456NC;24/01/2022;18:00;0,172;Estimada;0
ES0553000000001456NC;24/01/2022;19:00;0,195;Estimada;0
ES0553000000001456NC;24/01/2022;20:00;0,199;Estimada;0
ES0553000000001456NC;24/01/2022;21:00;0,153;Estimada;0
ES0553000000001456NC;24/01/2022;22:00;0,113;Estimada;0
ES0553000000001456NC;24/01/2022;23:00;0,119;Estimada;0
ES0553000000001456NC;24/01/2022;24:00:00;0,113;Estimada;0
ES0553000000001456NC;25/01/2022;1:00;1,268;Estimada;0
ES0553000000001456NC;25/01/2022;2:00;0,6;Estimada;0
ES0553000000001456NC;25/01/2022;3:00;0,256;Estimada;0
ES0553000000001456NC;25/01/2022;4:00;0,131;Estimada;0
ES0553000000001456NC;25/01/2022;5:00;0,067;Estimada;0
ES0553000000001456NC;25/01/2022;6:00;0,122;Estimada;0
ES0553000000001456NC;25/01/2022;7:00;0,074;Estimada;0
ES0553000000001456NC;25/01/2022;8:00;0,126;Estimada;0
ES0553000000001456NC;25/01/2022;9:00;0,128;Estimada;0
ES0553000000001456NC;25/01/2022;10:00;0,15;Estimada;0
ES0553000000001456NC;25/01/2022;11:00;0,169;Estimada;0
ES0553000000001456NC;25/01/2022;12:00;0,167;Estimada;0
ES0553000000001456NC;25/01/2022;13:00;0,164;Estimada;0
ES0553000000001456NC;25/01/2022;14:00;0,161;Estimada;0
ES0553000000001456NC;25/01/2022;15:00;0,162;Estimada;0
ES0553000000001456NC;25/01/2022;16:00;0,165;Estimada;0
ES0553000000001456NC;25/01/2022;17:00;0,105;Estimada;0
ES0553000000001456NC;25/01/2022;18:00;0,144;Estimada;0
ES0553000000001456NC;25/01/2022;19:00;0,214;Estimada;0
ES0553000000001456NC;25/01/2022;20:00;0,229;Estimada;0
ES0553000000001456NC;25/01/2022;21:00;0,223;Estimada;0
ES0553000000001456NC;25/01/2022;22:00;0,161;Estimada;0
ES0553000000001456NC;25/01/2022;23:00;0,103;Estimada;0
ES0553000000001456NC;25/01/2022;24:00:00;0,11;Estimada;0
ES0553000000001456NC;26/01/2022;1:00;1,54;Estimada;0
ES0553000000001456NC;26/01/2022;2:00;0,86;Estimada;0
ES0553000000001456NC;26/01/2022;3:00;0,339;Estimada;0
ES0553000000001456NC;26/01/2022;4:00;0,135;Estimada;0
ES0553000000001456NC;26/01/2022;5:00;0,132;Estimada;0
ES0553000000001456NC;26/01/2022;6:00;0,077;Estimada;0
ES0553000000001456NC;26/01/2022;7:00;0,169;Estimada;0
ES0553000000001456NC;26/01/2022;8:00;0,181;Estimada;0
ES0553000000001456NC;26/01/2022;9:00;0,083;Estimada;0
ES0553000000001456NC;26/01/2022;10:00;0,087;Estimada;0
ES0553000000001456NC;26/01/2022;11:00;0,08;Estimada;0
ES0553000000001456NC;26/01/2022;12:00;0,128;Estimada;0
ES0553000000001456NC;26/01/2022;13:00;0,141;Estimada;0
ES0553000000001456NC;26/01/2022;14:00;0,135;Estimada;0
ES0553000000001456NC;26/01/2022;15:00;0,162;Estimada;0
ES0553000000001456NC;26/01/2022;16:00;0,165;Estimada;0
ES0553000000001456NC;26/01/2022;17:00;0,17;Estimada;0
ES0553000000001456NC;26/01/2022;18:00;0,17;Estimada;0
ES0553000000001456NC;26/01/2022;19:00;0,21;Estimada;0
ES0553000000001456NC;26/01/2022;20:00;0,221;Estimada;0
ES0553000000001456NC;26/01/2022;21:00;0,144;Estimada;0
ES0553000000001456NC;26/01/2022;22:00;0,11;Estimada;0
ES0553000000001456NC;26/01/2022;23:00;0,098;Estimada;0
ES0553000000001456NC;26/01/2022;24:00:00;0,1;Estimada;0
ES0553000000001456NC;27/01/2022;1:00;0,618;Estimada;0
ES0553000000001456NC;27/01/2022;2:00;0,275;Estimada;0
ES0553000000001456NC;27/01/2022;3:00;0,154;Estimada;0
ES0553000000001456NC;27/01/2022;4:00;0,136;Estimada;0
ES0553000000001456NC;27/01/2022;5:00;0,071;Estimada;0
ES0553000000001456NC;27/01/2022;6:00;0,19;Estimada;0
ES0553000000001456NC;27/01/2022;7:00;0,136;Estimada;0
ES0553000000001456NC;27/01/2022;8:00;0,071;Estimada;0
ES0553000000001456NC;27/01/2022;9:00;0,085;Estimada;0
ES0553000000001456NC;27/01/2022;10:00;0,096;Estimada;0
ES0553000000001456NC;27/01/2022;11:00;0,131;Estimada;0
ES0553000000001456NC;27/01/2022;12:00;0,105;Estimada;0
ES0553000000001456NC;27/01/2022;13:00;0,148;Estimada;0
ES0553000000001456NC;27/01/2022;14:00;0,167;Estimada;0
ES0553000000001456NC;27/01/2022;15:00;0,177;Estimada;0
ES0553000000001456NC;27/01/2022;16:00;0,168;Estimada;0
ES0553000000001456NC;27/01/2022;17:00;0,172;Estimada;0
ES0553000000001456NC;27/01/2022;18:00;0,18;Estimada;0
ES0553000000001456NC;27/01/2022;19:00;0,214;Estimada;0
ES0553000000001456NC;27/01/2022;20:00;0,22;Estimada;0
ES0553000000001456NC;27/01/2022;21:00;0,18;Estimada;0
ES0553000000001456NC;27/01/2022;22:00;0,105;Estimada;0
ES0553000000001456NC;27/01/2022;23:00;0,106;Estimada;0
ES0553000000001456NC;27/01/2022;24:00:00;0,099;Estimada;0
ES0553000000001456NC;28/01/2022;1:00;1,573;Estimada;0
ES0553000000001456NC;28/01/2022;2:00;0,951;Estimada;0
ES0553000000001456NC;28/01/2022;3:00;0,417;Estimada;0
ES0553000000001456NC;28/01/2022;4:00;0,128;Estimada;0
ES0553000000001456NC;28/01/2022;5:00;0,209;Estimada;0
ES0553000000001456NC;28/01/2022;6:00;0,124;Estimada;0
ES0553000000001456NC;28/01/2022;7:00;0,086;Estimada;0
ES0553000000001456NC;28/01/2022;8:00;0,15;Estimada;0
ES0553000000001456NC;28/01/2022;9:00;0,075;Estimada;0
ES0553000000001456NC;28/01/2022;10:00;0,063;Estimada;0
ES0553000000001456NC;28/01/2022;11:00;0,08;Estimada;0
ES0553000000001456NC;28/01/2022;12:00;0,152;Estimada;0
ES0553000000001456NC;28/01/2022;13:00;0,144;Estimada;0
ES0553000000001456NC;28/01/2022;14:00;0,169;Estimada;0
ES0553000000001456NC;28/01/2022;15:00;0,111;Estimada;0
ES0553000000001456NC;28/01/2022;16:00;0,155;Estimada;0
ES0553000000001456NC;28/01/2022;17:00;0,163;Estimada;0
ES0553000000001456NC;28/01/2022;18:00;0,175;Estimada;0
ES0553000000001456NC;28/01/2022;19:00;0,213;Estimada;0
ES0553000000001456NC;28/01/2022;20:00;0,226;Estimada;0
ES0553000000001456NC;28/01/2022;21:00;0,206;Estimada;0
ES0553000000001456NC;28/01/2022;22:00;0,149;Estimada;0
ES0553000000001456NC;28/01/2022;23:00;0,103;Estimada;0
ES0553000000001456NC;28/01/2022;24:00:00;0,102;Estimada;0
ES0553000000001456NC;29/01/2022;1:00;0,776;Estimada;0
ES0553000000001456NC;29/01/2022;2:00;0,337;Estimada;0
ES0553000000001456NC;29/01/2022;3:00;0,238;Estimada;0
ES0553000000001456NC;29/01/2022;4:00;0,285;Estimada;0
ES0553000000001456NC;29/01/2022;5:00;0,096;Estimada;0
ES0553000000001456NC;29/01/2022;6:00;0,152;Estimada;0
ES0553000000001456NC;29/01/2022;7:00;0,101;Estimada;0
ES0553000000001456NC;29/01/2022;8:00;0,126;Estimada;0
ES0553000000001456NC;29/01/2022;9:00;0,117;Estimada;0
ES0553000000001456NC;29/01/2022;10:00;0,266;Estimada;0
ES0553000000001456NC;29/01/2022;11:00;0,394;Estimada;0
ES0553000000001456NC;29/01/2022;12:00;0,202;Estimada;0
ES0553000000001456NC;29/01/2022;13:00;0,147;Estimada;0
ES0553000000001456NC;29/01/2022;14:00;0,094;Estimada;0
ES0553000000001456NC;29/01/2022;15:00;0,154;Estimada;0
ES0553000000001456NC;29/01/2022;16:00;0,167;Estimada;0
ES0553000000001456NC;29/01/2022;17:00;0,105;Estimada;0
ES0553000000001456NC;29/01/2022;18:00;0,164;Estimada;0
ES0553000000001456NC;29/01/2022;19:00;0,506;Estimada;0
ES0553000000001456NC;29/01/2022;20:00;0,457;Estimada;0
ES0553000000001456NC;29/01/2022;21:00;0,185;Estimada;0
ES0553000000001456NC;29/01/2022;22:00;0,103;Estimada;0
ES0553000000001456NC;29/01/2022;23:00;0,165;Estimada;0
ES0553000000001456NC;29/01/2022;24:00:00;0,105;Estimada;0
ES0553000000001456NC;30/01/2022;1:00;0,081;Estimada;0
ES0553000000001456NC;30/01/2022;2:00;0,07;Estimada;0
ES0553000000001456NC;30/01/2022;3:00;0,146;Estimada;0
ES0553000000001456NC;30/01/2022;4:00;0,133;Estimada;0
ES0553000000001456NC;30/01/2022;5:00;0,074;Estimada;0
ES0553000000001456NC;30/01/2022;6:00;0,073;Estimada;0
ES0553000000001456NC;30/01/2022;7:00;0,299;Estimada;0
ES0553000000001456NC;30/01/2022;8:00;0,221;Estimada;0
ES0553000000001456NC;30/01/2022;9:00;0,096;Estimada;0
ES0553000000001456NC;30/01/2022;10:00;0,149;Estimada;0
ES0553000000001456NC;30/01/2022;11:00;0,26;Estimada;0
ES0553000000001456NC;30/01/2022;12:00;0,249;Estimada;0
ES0553000000001456NC;30/01/2022;13:00;0,144;Estimada;0
ES0553000000001456NC;30/01/2022;14:00;0,137;Estimada;0
ES0553000000001456NC;30/01/2022;15:00;0,119;Estimada;0
ES0553000000001456NC;30/01/2022;16:00;0,385;Estimada;0
ES0553000000001456NC;30/01/2022;17:00;0,339;Estimada;0
ES0553000000001456NC;30/01/2022;18:00;0,398;Estimada;0
ES0553000000001456NC;30/01/2022;19:00;0,251;Estimada;0
ES0553000000001456NC;30/01/2022;20:00;0,314;Estimada;0
ES0553000000001456NC;30/01/2022;21:00;1,083;Estimada;0
ES0553000000001456NC;30/01/2022;22:00;1,299;Estimada;0
ES0553000000001456NC;30/01/2022;23:00;0,458;Estimada;0
ES0553000000001456NC;30/01/2022;24:00:00;0,114;Estimada;0
ES0553000000001456NC;31/01/2022;1:00;0,188;Estimada;0
ES0553000000001456NC;31/01/2022;2:00;0,155;Estimada;0
ES0553000000001456NC;31/01/2022;3:00;0,108;Estimada;0
ES0553000000001456NC;31/01/2022;4:00;0,072;Estimada;0
ES0553000000001456NC;31/01/2022;5:00;0,126;Estimada;0
ES0553000000001456NC;31/01/2022;6:00;0,075;Estimada;0
ES0553000000001456NC;31/01/2022;7:00;0,134;Estimada;0
ES0553000000001456NC;31/01/2022;8:00;0,087;Estimada;0
ES0553000000001456NC;31/01/2022;9:00;0,084;Estimada;0
ES0553000000001456NC;31/01/2022;10:00;0,114;Estimada;0
ES0553000000001456NC;31/01/2022;11:00;0,139;Estimada;0
ES0553000000001456NC;31/01/2022;12:00;0,138;Estimada;0
ES0553000000001456NC;31/01/2022;13:00;0,137;Estimada;0
ES0553000000001456NC;31/01/2022;14:00;0,135;Estimada;0
ES0553000000001456NC;31/01/2022;15:00;0,107;Estimada;0
ES0553000000001456NC;31/01/2022;16:00;0,112;Estimada;0
ES0553000000001456NC;31/01/2022;17:00;0,176;Estimada;0
ES0553000000001456NC;31/01/2022;18:00;0,175;Estimada;0
ES0553000000001456NC;31/01/2022;19:00;0,21;Estimada;0
ES0553000000001456NC;31/01/2022;20:00;0,206;Estimada;0
ES0553000000001456NC;31/01/2022;21:00;0,133;Estimada;0
ES0553000000001456NC;31/01/2022;22:00;0,112;Estimada;0
ES0553000000001456NC;31/01/2022;23:00;0,143;Estimada;0
ES0553000000001456NC;31/01/2022;24:00:00;0,146;Estimada;0
ES0553000000001456NC;01/02/2022;1:00;0,695;Estimada;0
ES0553000000001456NC;01/02/2022;2:00;0,248;Estimada;0
ES0553000000001456NC;01/02/2022;3:00;0,13;Estimada;0
ES0553000000001456NC;01/02/2022;4:00;0,071;Estimada;0
ES0553000000001456NC;01/02/2022;5:00;0,124;Estimada;0
ES0553000000001456NC;01/02/2022;6:00;0,069;Estimada;0
ES0553000000001456NC;01/02/2022;7:00;0,139;Estimada;0
ES0553000000001456NC;01/02/2022;8:00;0,147;Estimada;0
ES0553000000001456NC;01/02/2022;9:00;0,083;Estimada;0
ES0553000000001456NC;01/02/2022;10:00;0,085;Estimada;0
ES0553000000001456NC;01/02/2022;11:00;0,097;Estimada;0
ES0553000000001456NC;01/02/2022;12:00;0,134;Estimada;0
ES0553000000001456NC;01/02/2022;13:00;0,105;Estimada;0
ES0553000000001456NC;01/02/2022;14:00;0,172;Estimada;0
ES0553000000001456NC;01/02/2022;15:00;0,166;Estimada;0
ES0553000000001456NC;01/02/2022;16:00;0,112;Estimada;0
ES0553000000001456NC;01/02/2022;17:00;0,117;Estimada;0
ES0553000000001456NC;01/02/2022;18:00;0,168;Estimada;0
ES0553000000001456NC;01/02/2022;19:00;0,206;Estimada;0
ES0553000000001456NC;01/02/2022;20:00;0,21;Estimada;0
ES0553000000001456NC;01/02/2022;21:00;0,217;Estimada;0
ES0553000000001456NC;01/02/2022;22:00;0,243;Estimada;0
ES0553000000001456NC;01/02/2022;23:00;0,187;Estimada;0
ES0553000000001456NC;01/02/2022;24:00:00;0,107;Estimada;0
ES0553000000001456NC;02/02/2022;1:00;1,158;Estimada;0
ES0553000000001456NC;02/02/2022;2:00;0,496;Estimada;0
ES0553000000001456NC;02/02/2022;3:00;0,189;Estimada;0
ES0553000000001456NC;02/02/2022;4:00;0,107;Estimada;0
ES0553000000001456NC;02/02/2022;5:00;0,163;Estimada;0
ES0553000000001456NC;02/02/2022;6:00;0,094;Estimada;0
ES0553000000001456NC;02/02/2022;7:00;0,148;Estimada;0
ES0553000000001456NC;02/02/2022;8:00;0,063;Estimada;0
ES0553000000001456NC;02/02/2022;9:00;0,068;Estimada;0
ES0553000000001456NC;02/02/2022;10:00;0,076;Estimada;0
ES0553000000001456NC;02/02/2022;11:00;0,074;Estimada;0
ES0553000000001456NC;02/02/2022;12:00;0,095;Estimada;0
ES0553000000001456NC;02/02/2022;13:00;0,151;Estimada;0
ES0553000000001456NC;02/02/2022;14:00;0,171;Estimada;0
ES0553000000001456NC;02/02/2022;15:00;0,107;Estimada;0
ES0553000000001456NC;02/02/2022;16:00;0,111;Estimada;0
ES0553000000001456NC;02/02/2022;17:00;0,172;Estimada;0
ES0553000000001456NC;02/02/2022;18:00;0,176;Estimada;0
ES0553000000001456NC;02/02/2022;19:00;0,184;Estimada;0
ES0553000000001456NC;02/02/2022;20:00;0,26;Estimada;0
ES0553000000001456NC;02/02/2022;21:00;0,262;Estimada;0
ES0553000000001456NC;02/02/2022;22:00;0,179;Estimada;0
ES0553000000001456NC;02/02/2022;23:00;0,132;Estimada;0
ES0553000000001456NC;02/02/2022;24:00:00;0,126;Estimada;0
ES0553000000001456NC;03/02/2022;1:00;1,395;Estimada;0
ES0553000000001456NC;03/02/2022;2:00;0,601;Estimada;0
ES0553000000001456NC;03/02/2022;3:00;0,244;Estimada;0
ES0553000000001456NC;03/02/2022;4:00;0,139;Estimada;0
ES0553000000001456NC;03/02/2022;5:00;0,078;Estimada;0
ES0553000000001456NC;03/02/2022;6:00;0,141;Estimada;0
ES0553000000001456NC;03/02/2022;7:00;0,12;Estimada;0
ES0553000000001456NC;03/02/2022;8:00;0,161;Estimada;0
ES0553000000001456NC;03/02/2022;9:00;0,094;Estimada;0
ES0553000000001456NC;03/02/2022;10:00;0,113;Estimada;0
ES0553000000001456NC;03/02/2022;11:00;0,088;Estimada;0
ES0553000000001456NC;03/02/2022;12:00;0,086;Estimada;0
ES0553000000001456NC;03/02/2022;13:00;0,169;Estimada;0
ES0553000000001456NC;03/02/2022;14:00;0,208;Estimada;0
ES0553000000001456NC;03/02/2022;15:00;0,168;Estimada;0
ES0553000000001456NC;03/02/2022;16:00;0,171;Estimada;0
ES0553000000001456NC;03/02/2022;17:00;0,169;Estimada;0
ES0553000000001456NC;03/02/2022;18:00;0,17;Estimada;0
ES0553000000001456NC;03/02/2022;19:00;0,204;Estimada;0
ES0553000000001456NC;03/02/2022;20:00;0,219;Estimada;0
ES0553000000001456NC;03/02/2022;21:00;0,207;Estimada;0
ES0553000000001456NC;03/02/2022;22:00;0,178;Estimada;0
ES0553000000001456NC;03/02/2022;23:00;0,178;Estimada;0
ES0553000000001456NC;03/02/2022;24:00:00;0,179;Estimada;0
ES0553000000001456NC;04/02/2022;1:00;0,682;Estimada;0
ES0553000000001456NC;04/02/2022;2:00;0,289;Estimada;0
ES0553000000001456NC;04/02/2022;3:00;0,174;Estimada;0
ES0553000000001456NC;04/02/2022;4:00;0,115;Estimada;0
ES0553000000001456NC;04/02/2022;5:00;0,14;Estimada;0
ES0553000000001456NC;04/02/2022;6:00;0,073;Estimada;0
ES0553000000001456NC;04/02/2022;7:00;0,133;Estimada;0
ES0553000000001456NC;04/02/2022;8:00;0,163;Estimada;0
ES0553000000001456NC;04/02/2022;9:00;0,146;Estimada;0
ES0553000000001456NC;04/02/2022;10:00;0,146;Estimada;0
ES0553000000001456NC;04/02/2022;11:00;0,172;Estimada;0
ES0553000000001456NC;04/02/2022;12:00;0,14;Estimada;0
ES0553000000001456NC;04/02/2022;13:00;0,155;Estimada;0
ES0553000000001456NC;04/02/2022;14:00;0,169;Estimada;0
ES0553000000001456NC;04/02/2022;15:00;0,163;Estimada;0
ES0553000000001456NC;04/02/2022;16:00;0,109;Estimada;0
ES0553000000001456NC;04/02/2022;17:00;0,103;Estimada;0
ES0553000000001456NC;04/02/2022;18:00;0,168;Estimada;0
ES0553000000001456NC;04/02/2022;19:00;0,202;Estimada;0
ES0553000000001456NC;04/02/2022;20:00;0,161;Estimada;0
ES0553000000001456NC;04/02/2022;21:00;0,143;Estimada;0
ES0553000000001456NC;04/02/2022;22:00;0,109;Estimada;0
ES0553000000001456NC;04/02/2022;23:00;0,108;Estimada;0
ES0553000000001456NC;04/02/2022;24:00:00;0,101;Estimada;0
ES0553000000001456NC;05/02/2022;1:00;1,365;Estimada;0
ES0553000000001456NC;05/02/2022;2:00;0,537;Estimada;0
